1_mean,2_mean,3_mean,4_mean,5_mean,6_mean,7_mean,8_mean,1_std,2_std,3_std,4_std,5_std,6_std,7_std,8_std
0.001280,-0.007402,0.007452,-0.002606,0.001569,-0.009309,-0.028010,-0.003594,0.496186,0.633430,0.625239,0.640778,0.658101,0.655674,0.701010,0.635904
-0.010439,-0.012039,0.009963,-0.018956,0.001063,-0.020487,-0.032752,-0.003664,0.449567,0.580782,0.575865,0.607644,0.620351,0.623380,0.694239,0.636190
-0.020834,-0.018839,0.004590,-0.024965,0.000190,-0.026404,-0.034609,-0.003394,0.446246,0.552481,0.551534,0.584994,0.591620,0.602964,0.688646,0.634934
-0.018683,-0.021540,0.000096,-0.040809,-0.000936,-0.032330,-0.037651,-0.000837,0.458771,0.538972,0.537641,0.580468,0.572642,0.586983,0.684303,0.631502
-0.016301,-0.024501,-0.004479,-0.046992,-0.003688,-0.035820,-0.041825,0.000759,0.467927,0.532347,0.530086,0.583183,0.559272,0.573770,0.681870,0.627132
-0.011606,-0.029001,-0.007665,-0.055660,-0.006477,-0.039571,-0.044980,0.001163,0.465362,0.530003,0.523173,0.580345,0.550081,0.563933,0.680363,0.624498
-0.012985,-0.028693,-0.012229,-0.057415,-0.008218,-0.043356,-0.047867,0.002142,0.474910,0.525064,0.521425,0.579241,0.543127,0.556810,0.681356,0.619780
-0.013423,-0.033201,-0.013398,-0.062951,-0.011243,-0.047276,-0.050769,0.004136,0.470339,0.523795,0.521049,0.574383,0.537927,0.551088,0.680925,0.614526
-0.014349,-0.035057,-0.016128,-0.060799,-0.012647,-0.049557,-0.053651,0.005274,0.479599,0.524370,0.520681,0.572922,0.535444,0.546995,0.681204,0.611553
-0.015875,-0.034573,-0.016248,-0.064797,-0.015917,-0.053692,-0.058743,0.006474,0.482191,0.524376,0.520526,0.571076,0.534133,0.544846,0.683975,0.608581
1_mean,2_mean,3_mean,4_mean,5_mean,6_mean,7_mean,8_mean,1_std,2_std,3_std,4_std,5_std,6_std,7_std,8_std
0.001280,-0.007402,0.007452,-0.002606,0.001569,-0.009309,-0.028010,-0.003594,0.496186,0.633430,0.625239,0.640778,0.658101,0.655674,0.701010,0.635904
-0.010439,-0.012039,0.009963,-0.018956,0.001063,-0.020487,-0.032752,-0.003664,0.449567,0.580782,0.575865,0.607644,0.620351,0.623380,0.694239,0.636190
-0.020834,-0.018839,0.004590,-0.024965,0.000190,-0.026404,-0.034609,-0.003394,0.446246,0.552481,0.551534,0.584994,0.591620,0.602964,0.688646,0.634934
-0.018683,-0.021540,0.000096,-0.040809,-0.000936,-0.032330,-0.037651,-0.000837,0.458771,0.538972,0.537641,0.580468,0.572642,0.586983,0.684303,0.631502
-0.016301,-0.024501,-0.004479,-0.046992,-0.003688,-0.035820,-0.041825,0.000759,0.467927,0.532347,0.530086,0.583183,0.559272,0.573770,0.681870,0.627132
-0.011606,-0.029001,-0.007665,-0.055660,-0.006477,-0.039571,-0.044980,0.001163,0.465362,0.530003,0.523173,0.580345,0.550081,0.563933,0.680363,0.624498
-0.012985,-0.028693,-0.012229,-0.057415,-0.008218,-0.043356,-0.047867,0.002142,0.474910,0.525064,0.521425,0.579241,0.543127,0.556810,0.681356,0.619780
-0.013423,-0.033201,-0.013398,-0.062951,-0.011243,-0.047276,-0.050769,0.004136,0.470339,0.523795,0.521049,0.574383,0.537927,0.551088,0.680925,0.614526
-0.014349,-0.035057,-0.016128,-0.060799,-0.012647,-0.049557,-0.053651,0.005274,0.479599,0.524370,0.520681,0.572922,0.535444,0.546995,0.681204,0.611553
-0.015875,-0.034573,-0.016248,-0.064797,-0.015917,-0.053692,-0.058743,0.006474,0.482191,0.524376,0.520526,0.571076,0.534133,0.544846,0.683975,0.608581
1_mean,2_mean,3_mean,4_mean,5_mean,6_mean,7_mean,8_mean,1_std,2_std,3_std,4_std,5_std,6_std,7_std,8_std
-0.036801,0.089356,-0.001245,-0.328050,0.127642,0.407550,0.551326,0.617066,0.513983,0.670462
-0.015531,0.051998,-0.037690,-0.322897,0.098313,0.411945,0.483140,0.651002,0.522158,0.645228
-0.019399,0.056577,-0.046888,-0.311243,0.089986,0.410474,0.491147,0.654120,0.531606,0.651141
-0.024517,0.053029,-0.053059,-0.321146,0.078716,0.409917,0.496054,0.667099,0.512756,0.630482
-0.024582,0.062160,-0.069758,-0.309365,0.055053,0.431221,0.496898,0.666824,0.577824,0.646211
-0.029330,0.045448,-0.065475,-0.310388,0.070330,0.440850,0.488354,0.658742,0.600068,0.637113
-0.006222,0.051493,-0.075413,-0.294721,0.053196,0.431245,0.496809,0.673807,0.604867,0.646161
-0.027900,0.049208,-0.070926,-0.298300,0.046346,0.419242,0.502186,0.665337,0.623020,0.634910
-0.021300,0.041470,-0.076290,-0.295857,0.031444,0.426091,0.496506,0.674665,0.603695,0.631859
-0.026311,0.036359,-0.100614,-0.289308,0.037655,0.423594,0.496049,0.677676,0.629766,0.652722
1_mean,2_mean,3_mean,4_mean,5_mean,6_mean,7_mean,8_mean,1_std,2_std,3_std,4_std,5_std,6_std,7_std,8_std
-0.036801,0.089356,-0.001245,-0.328050,0.127642,0.407550,0.551326,0.617066,0.513983,0.670462
-0.015531,0.051998,-0.037690,-0.322897,0.098313,0.411945,0.483140,0.651002,0.522158,0.645228
-0.019399,0.056577,-0.046888,-0.311243,0.089986,0.410474,0.491147,0.654120,0.531606,0.651141
-0.024517,0.053029,-0.053059,-0.321146,0.078716,0.409917,0.496054,0.667099,0.512756,0.630482
-0.024582,0.062160,-0.069758,-0.309365,0.055053,0.431221,0.496898,0.666824,0.577824,0.646211
-0.029330,0.045448,-0.065475,-0.310388,0.070330,0.440850,0.488354,0.658742,0.600068,0.637113
-0.006222,0.051493,-0.075413,-0.294721,0.053196,0.431245,0.496809,0.673807,0.604867,0.646161
-0.027900,0.049208,-0.070926,-0.298300,0.046346,0.419242,0.502186,0.665337,0.623020,0.634910
-0.021300,0.041470,-0.076290,-0.295857,0.031444,0.426091,0.496506,0.674665,0.603695,0.631859
-0.026311,0.036359,-0.100614,-0.289308,0.037655,0.423594,0.496049,0.677676,0.629766,0.652722
1_mean,2_mean,3_mean,4_mean,5_mean,6_mean,7_mean,8_mean,1_std,2_std,3_std,4_std,5_std,6_std,7_std,8_std
-0.036801,0.089356,-0.001245,-0.328050,0.127642,0.407550,0.551326,0.617066,0.513983,0.670462
-0.015531,0.051998,-0.037690,-0.322897,0.098313,0.411945,0.483140,0.651002,0.522158,0.645228
-0.019399,0.056577,-0.046888,-0.311243,0.089986,0.410474,0.491147,0.654120,0.531606,0.651141
-0.024517,0.053029,-0.053059,-0.321146,0.078716,0.409917,0.496054,0.667099,0.512756,0.630482
-0.024582,0.062160,-0.069758,-0.309365,0.055053,0.431221,0.496898,0.666824,0.577824,0.646211
-0.029330,0.045448,-0.065475,-0.310388,0.070330,0.440850,0.488354,0.658742,0.600068,0.637113
-0.006222,0.051493,-0.075413,-0.294721,0.053196,0.431245,0.496809,0.673807,0.604867,0.646161
-0.027900,0.049208,-0.070926,-0.298300,0.046346,0.419242,0.502186,0.665337,0.623020,0.634910
-0.021300,0.041470,-0.076290,-0.295857,0.031444,0.426091,0.496506,0.674665,0.603695,0.631859
-0.026311,0.036359,-0.100614,-0.289308,0.037655,0.423594,0.496049,0.677676,0.629766,0.652722
1_mean,2_mean,3_mean,4_mean,5_mean,6_mean,7_mean,8_mean,1_std,2_std,3_std,4_std,5_std,6_std,7_std,8_std
-0.036801,0.089356,-0.001245,-0.328050,0.127642,0.407550,0.551326,0.617066,0.513983,0.670462
-0.015531,0.051998,-0.037690,-0.322897,0.098313,0.411945,0.483140,0.651002,0.522158,0.645228
