0.4104182942708333,0.11978190104166667,0.2572021484375,0.4197916666666667
0.27827380952380953,0.4104182942708333,0.112841796875,0.2757568359375,0.43125
0.2857142857142857,0.4104182942708333,0.11891927083333333,0.2528076171875,0.4114583333333333
0.30654761904761907,0.4104182942708333,0.11794921875,0.252197265625,0.428125
0.28720238095238093,0.4104182942708333,0.11901692708333333,0.2767333984375,0.42083333333333334
0.3244047619047619,0.4104182942708333,0.12237955729166666,0.2728271484375,0.40520833333333334
0.31101190476190477,0.4104182942708333,0.113095703125,0.2781982421875,0.425
0.31547619047619047,0.4104182942708333,0.11712890625,0.2628173828125,0.415625
0.3229166666666667,0.4104182942708333,0.11413411458333333,0.24853515625,0.4270833333333333
0.31547619047619047,0.4104182942708333,0.11581380208333333,0.2630615234375,0.39895833333333336
0.3273809523809524,
