  -0.59716,   0.27319,  -0.58738,  -0.68507,  -0.63309,  -0.43105,   0.19874,  -0.79826,  -0.74124,  -0.60359,  -0.15376,  -0.59146,   0.45838,  -0.66853,  -0.71081,  -0.46887,  -0.63031,   0.48073,   0.06519,  -0.02331,  -0.19949,  -0.71670,  -0.21445,  -0.20969,  -0.65635,  -0.00657,  -0.70265,  -0.80284,   0.09430,  -0.92436,  -0.39926,  -0.00662,   0.09775,  -0.23304,  -0.17430,   0.35144,   0.35160,  -0.65889,  -0.71256,  -0.51028,  -0.54949,   0.29136,  -0.77543,  -0.37132,  -0.09309,  -0.54647,  -0.79219,  -0.89977,  -0.90689,  -0.21200,  -0.45920,  -0.68075,   0.72142,  -0.47787,  -0.71616,  -0.45838,  -0.40445,  -0.06300,  -0.47899,  -0.50217,  -0.76149,  -0.15391,  -0.70648,  -0.86551,  -0.90270,  -0.25023,  -0.52602,  -0.22588,  -0.74930,  -0.26694,  -0.45221,  -0.35830,  -0.47537,  -0.68342,  -0.83779,  -0.05657,   0.41531,  -0.56655,   0.56704,  -0.93366,  -0.51632,  -0.39519,  -0.70430,   0.30313
  -0.67331,  -0.02882,  -0.54048,   0.32198,  -0.28321,  -0.53699,  -0.82948,  -0.92625,  -0.80619,  -0.74963,  -0.04132,  -0.23155,   0.15748,  -0.75469,  -0.42336,   0.45546,  -0.24022,  -0.87254,  -0.77760,  -0.76716,  -0.83804,  -0.05404,  -0.15535,   0.01606,  -0.86093,  -0.33073,   0.49209,  -0.39702,   0.36514,  -0.84103,  -0.54937,  -0.29352,   0.60180,  -0.55980,  -0.03192,  -0.63773,  -0.49751,  -0.84409,   0.06812,  -0.54664,  -0.92802,  -0.72830,  -0.19075,   0.60968,   0.02908,   0.73608,   0.08770,  -0.77104,  -0.44448,  -0.88626,  -0.30061,   0.61221,  -0.78132,  -0.64505,  -0.19147,  -0.62222,  -0.21598,  -0.56107,   0.33969,  -0.81516,  -0.93750,  -0.21281,  -0.87290,   0.04971,   0.45464,  -0.00931,  -0.72332,  -0.52730,  -0.17155,  -0.73921,  -0.50126,  -0.44117,  -0.82211,  -0.81400,  -0.80118,   0.55110,   0.12089,  -0.31166,  -0.13393,  -0.85171,   0.71354,  -0.73227,  -0.44416,  -0.28392
  -0.41592,  -0.25481,  -0.30710,  -0.84355,  -0.66760,  -0.65098,  -0.63367,  -0.72743,  -0.91355,  -0.86629,  -0.43206,  -0.22043,  -0.78138,  -0.64597,  -0.80013,  -0.83259,  -0.20593,  -0.18963,  -0.39056,  -0.48323,  -0.56851,  -0.82437,  -0.52040,  -0.71873,  -0.52377,  -0.61286,  -0.70005,  -0.85310,  -0.75074,  -0.76911,  -0.12606,  -0.25452,  -0.10616,   0.56108,  -0.75309,  -0.02833,  -0.72128,  -0.86361,  -0.43852,  -0.50223,  -0.07768,  -0.82396,  -0.18830,  -0.91714,  -0.34638,  -0.82881,  -0.74047,  -0.87798,  -0.38783,   0.11660,   0.10709,  -0.78749,  -0.53912,  -0.65719,  -0.36281,  -0.72625,  -0.13031,  -0.84104,  -0.19331,  -0.35908,  -0.40431,  -0.90616,  -0.84073,  -0.89007,  -0.87215,  -0.52050,  -0.77471,   0.19859,  -0.73554,  -0.63326,  -0.30074,  -0.85312,   0.20904,  -0.78984,  -0.61467,  -0.73102,  -0.85169,   0.26588,  -0.26794,  -0.73694,  -0.07696,  -0.14252,  -0.64616,  -0.75814
  -0.67818,   0.54082,   0.21456,  -0.01592,  -0.57057,   0.56737,  -0.63294,   0.58330,   0.01492,  -0.61501,  -0.76254,  -0.87306,   0.58509,  -0.70526,   0.53935,  -0.08603,  -0.35728,  -0.93750,  -0.66453,  -0.68977,  -0.85279,   0.16471,  -0.44219,  -0.60975,   0.05065,  -0.85133,   0.07431,   0.62184,   0.51127,   0.82968,  -0.59726,  -0.52781,  -0.66565,   0.19085,  -0.81078,  -0.11669,  -0.88993,   0.11827,  -0.54105,  -0.24897,  -0.80829,  -0.24076,   0.17115,  -0.47697,  -0.56434,   0.32623,  -0.15178,   0.62059,   0.79542,  -0.83917,  -0.52614,   0.62870,  -0.58639,  -0.86045,   0.41940,   0.73567,  -0.21121,  -0.00858,  -0.31727,  -0.62111,   0.06063,   0.27562,  -0.83577,   0.11299,   0.60937,   0.42467,   0.16395,  -0.69409,   0.74571,  -0.90588,  -0.47199,  -0.78776,  -0.89229,  -0.20773,  -0.35615,  -0.28220,  -0.31091,  -0.61584,  -0.32862,   0.66336,  -0.63122,  -0.51862,   0.52563,  -0.79854
   0.29590,  -0.90656,  -0.28485,  -0.80514,   0.07524,  -0.10818,  -0.87417,  -0.46928,  -0.08255,  -0.77755,  -0.16372,   0.05750,  -0.84545,  -0.25023,  -0.89271,  -0.85700,   0.35263,  -0.29468,   0.07271,   0.46721,  -0.04574,  -0.46654,  -0.51300,  -0.82199,  -0.33049,  -0.33680,  -0.61442,  -0.85824,  -0.37428,  -0.42797,   0.16487,  -0.73348,   0.72356,  -0.21310,  -0.54206,   0.90959,  -0.40438,  -0.84120,  -0.48990,  -0.25705,  -0.64331,  -0.70113,  -0.51504,  -0.69829,   0.31906,  -0.22064,  -0.93750,  -0.79632,  -0.83017,  -0.68934,   0.45987,  -0.72185,  -0.47692,  -0.80677,  -0.16356,  -0.63877,  -0.65119,  -0.85376,  -0.58786,   0.19449,  -0.45441,  -0.93750,  -0.27234,  -0.79232,  -0.57520,  -0.88937,  -0.83424,  -0.42151,  -0.31979,  -0.72077,   0.02587,  -0.55609,  -0.33232,   0.09512,  -0.90483,  -0.83647,  -0.79850,  -0.05684,  -0.70314,  -0.79056,   0.26345,  -0.17008,  -0.08354,  -0.03047
  -0.59423,  -0.85834,   0.64591,  -0.90935,   0.42432,  -0.05811,  -0.86222,  -0.30028,  -0.93222,  -0.40677,  -0.84762,   0.36881,  -0.87016,  -0.88209,  -0.88709,  -0.69427,   0.53048,  -0.62283,  -0.77400,  -0.39708,   0.57130,   0.55487,   0.18372,  -0.69201,  -0.22561,   0.12897,  -0.77706,  -0.30522,  -0.88048,  -0.93750,   0.54750,   0.74471,   0.13366,   0.77498,   0.28027,  -0.21190,   0.71717,  -0.91428,  -0.67425,  -0.89638,  -0.79420,  -0.74460,   0.55636,   0.19290,   0.44933,  -0.51599,  -0.69281,  -0.79755,  -0.93750,  -0.13106,   0.80016,  -0.91826,  -0.78919,   0.06896,   0.85837,  -0.83062,  -0.12099,   0.30972,  -0.25230,  -0.63680,  -0.93750,  -0.93750,  -0.84925,  -0.92732,  -0.92936,  -0.90252,  -0.87483,  -0.33507,  -0.02834,  -0.92204,  -0.14155,   0.70358,  -0.79700,  -0.81241,  -0.86632,  -0.08790,  -0.86003,   0.92732,  -0.58600,  -0.52489,  -0.29905,  -0.76840,  -0.33038,  -0.86673
  -0.47439,  -0.40120,  -0.50490,  -0.67199,  -0.63553,  -0.37343,  -0.79817,  -0.60229,  -0.70907,  -0.83344,  -0.11464,  -0.65756,  -0.80828,  -0.62852,   0.30259,  -0.10193,  -0.58962,  -0.89838,  -0.74688,  -0.90601,  -0.90707,  -0.03005,  -0.37275,   0.89131,  -0.78552,   0.21012,  -0.76716,  -0.52575,   0.48374,  -0.20719,  -0.65832,  -0.48327,  -0.39545,  -0.43066,  -0.54563,  -0.56797,  -0.61495,   0.35456,  -0.43968,   0.21346,  -0.87322,  -0.88380,  -0.13666,   0.38300,  -0.40241,   0.67029,  -0.63358,  -0.63825,  -0.44523,  -0.91818,  -0.14570,  -0.03718,  -0.79307,  -0.65492,  -0.36982,  -0.46209,  -0.71707,   0.17923,   0.20595,  -0.81991,  -0.67742,  -0.68703,  -0.87954,   0.02045,  -0.88541,  -0.06703,  -0.15867,  -0.71695,  -0.26954,  -0.80707,  -0.75460,  -0.92899,  -0.65136,   0.26787,  -0.55780,   0.10019,  -0.65406,  -0.32076,  -0.77359,  -0.42321,   0.17346,  -0.90893,   0.30325,   0.12434
  -0.00422,  -0.83156,  -0.52942,  -0.60443,  -0.62484,  -0.67104,  -0.64136,  -0.78346,  -0.80292,  -0.15019,  -0.65830,  -0.30376,  -0.89820,  -0.13084,  -0.51639,  -0.48777,  -0.66168,  -0.73633,   0.19960,  -0.37440,   0.26391,  -0.12717,  -0.55338,   0.68201,  -0.79849,  -0.19246,   0.53045,  -0.79267,  -0.72390,  -0.93555,  -0.33711,  -0.24062,   0.20025,  -0.10080,  -0.31557,  -0.07519,  -0.54706,  -0.81360,  -0.61188,   0.21195,  -0.87696,   0.21271,  -0.84459,  -0.55831,   0.19183,  -0.54585,  -0.57049,  -0.77720,  -0.55912,  -0.50960,  -0.34770,  -0.40453,  -0.25357,   0.61179,  -0.54643,  -0.64424,  -0.35607,  -0.25616,  -0.67276,  -0.68710,  -0.15565,  -0.64364,  -0.73695,  -0.59404,  -0.93219,  -0.22431,  -0.29924,  -0.27376,  -0.72409,  -0.08562,  -0.32937,  -0.75091,  -0.60580,  -0.40941,  -0.38637,   0.17526,  -0.66527,  -0.59495,  -0.20597,  -0.76019,   0.93724,  -0.47677,  -0.60724,   0.71822
   0.18689,  -0.79790,  -0.62130,  -0.58795,  -0.67229,  -0.44684,   0.58131,  -0.36974,   0.11965,  -0.49796,  -0.33881,  -0.57054,  -0.82316,   0.21815,  -0.94131,  -0.42335,  -0.52275,  -0.45702,  -0.21796,  -0.65851,  -0.01163,  -0.02647,  -0.92774,  -0.80986,  -0.62746,  -0.57368,  -0.47947,  -0.47384,  -0.36596,  -0.76616,  -0.53219,  -0.68400,  -0.34047,  -0.43999,  -0.56248,  -0.32356,  -0.69240,  -0.75877,  -0.42642,   0.12319,   0.64390,   0.74926,  -0.72882,  -0.12333,  -0.51232,   0.28407,  -0.04815,  -0.54351,  -0.87883,  -0.55325,  -0.75184,  -0.35577,  -0.33743,  -0.74019,  -0.45375,   0.54831,  -0.89222,  -0.79132,  -0.66195,  -0.30511,  -0.45634,  -0.48861,  -0.20712,  -0.67202,  -0.54456,   0.24609,   0.54564,  -0.47977,  -0.66672,  -0.00690,  -0.19053,  -0.88950,  -0.27192,   0.20560,  -0.93750,  -0.81417,   0.46775,  -0.70901,  -0.23317,  -0.62445,  -0.54751,   0.27999,  -0.00940,  -0.31174
   0.64186,  -0.93750,   0.29338,   0.91588,  -0.06619,  -0.86281,  -0.40197,   0.66533,  -0.65917,   0.06411,  -0.35825,  -0.29101,  -0.88334,  -0.10877,  -0.64961,  -0.81064,   0.20038,  -0.91426,   0.44723,  -0.93750,  -0.87561,   0.40008,   0.36585,  -0.08357,  -0.00519,  -0.61796,  -0.57870,  -0.33637,  -0.81742,  -0.22506,   0.42648,  -0.54797,  -0.53500,  -0.38236,  -0.93750,  -0.40068,  -0.66961,   0.41949,   0.06551,  -0.64671,  -0.65512,  -0.93750,   0.68704,  -0.21853,  -0.61307,  -0.35349,  -0.77979,  -0.54223,  -0.82175,  -0.93750,  -0.48923,  -0.45556,  -0.84068,   0.19956,  -0.08428,   0.10840,  -0.82212,  -0.91432,  -0.04289,   0.39446,   0.61491,  -0.73043,   0.02784,   0.13962,  -0.64209,   0.19958,   0.06202,  -0.81034,   0.23130,  -0.87664,  -0.26404,  -0.87001,  -0.85380,  -0.45019,  -0.51631,  -0.75090,  -0.81379,   0.38572,  -0.86266,  -0.30810,  -0.45061,  -0.93750,  -0.29793,  -0.27004
  -0.10982,  -0.88169,  -0.34629,  -0.83207,  -0.85004,  -0.86467,  -0.87997,  -0.51203,  -0.80459,   0.18182,  -0.25931,  -0.55720,  -0.68481,  -0.61845,  -0.91863,  -0.93750,  -0.36690,   0.44431,   0.49609,  -0.61010,   0.55067,   0.39500,  -0.12609,  -0.73725,   0.52413,   0.21623,  -0.28166,  -0.93230,  -0.73430,  -0.65472,   0.29667,  -0.93541,   0.59216,   0.02070,  -0.75792,  -0.08672,  -0.50040,  -0.48068,  -0.54474,  -0.93750,   0.67937,  -0.60803,  -0.50126,  -0.92342,  -0.12547,  -0.53096,  -0.86518,  -0.70097,  -0.80387,   0.90245,  -0.21755,  -0.85512,  -0.23712,   0.24783,   0.05959,  -0.29683,   0.14387,  -0.88214,  -0.16893,   0.20465,  -0.46484,  -0.93301,  -0.01728,  -0.89651,  -0.86328,  -0.93750,  -0.70157,  -0.30179,  -0.88046,  -0.12451,  -0.05666,  -0.31357,   0.05564,   0.51091,  -0.89054,  -0.72522,  -0.46550,   0.06905,  -0.77687,  -0.03181,   0.64840,   0.51973,  -0.79812,  -0.82826
  -0.92192,  -0.84830,   0.27920,  -0.51029,  -0.27708,  -0.77926,  -0.86750,  -0.58519,  -0.87037,  -0.65106,  -0.35019,   0.31640,  -0.93028,  -0.83190,  -0.93750,  -0.47445,   0.21848,  -0.49671,  -0.80824,   0.60409,  -0.33577,  -0.44237,  -0.02532,  -0.93750,   0.30972,  -0.83710,  -0.79179,  -0.88285,  -0.44799,  -0.83885,   0.78865,  -0.48936,   0.87987,   0.86788,   0.74401,  -0.45977,   0.28392,  -0.93074,   0.84226,  -0.93750,  -0.80781,  -0.92624,  -0.17623,  -0.73198,   0.81935,  -0.86554,  -0.50577,  -0.85898,  -0.89992,  -0.31537,   0.60458,  -0.93053,  -0.84280,  -0.63896,   0.43690,  -0.65404,   0.23623,  -0.36934,   0.62678,  -0.90155,  -0.93114,  -0.29332,  -0.79502,  -0.22165,  -0.84357,  -0.60987,  -0.12848,   0.35990,  -0.72074,  -0.64984,   0.89614,  -0.91988,  -0.37364,  -0.92283,  -0.86863,  -0.91600,  -0.85999,   0.92806,  -0.64797,  -0.11643,  -0.15416,  -0.69501,  -0.64156,  -0.43105
   0.24360,  -0.44028,  -0.72183,   0.51741,   0.07199,   0.87403,   0.55989,  -0.30392,  -0.38401,  -0.72606,  -0.78383,  -0.56617,   0.13396,  -0.93750,  -0.57301,   0.48781,  -0.36584,  -0.61230,  -0.55457,   0.17633,   0.51178,  -0.86690,  -0.76847,  -0.62211,   0.07115,  -0.29661,  -0.34329,   0.56749,  -0.82915,  -0.51071,   0.18243,  -0.49129,  -0.85175,  -0.61982,   0.09706,   0.03725,   0.39346,  -0.68922,  -0.77277,  -0.89404,   0.93091,  -0.30179,  -0.66766,  -0.86362,  -0.83817,  -0.81416,   0.59492,   0.52080,  -0.75931,  -0.44782,  -0.66440,  -0.00964,   0.76604,  -0.38856,  -0.68070,   0.00264,  -0.33449,  -0.77931,  -0.66494,  -0.54766,  -0.87721,  -0.33621,   0.44168,   0.24416,  -0.13882,  -0.05732,   0.00045,   0.16700,  -0.44617,   0.32278,  -0.37239,  -0.59460,   0.16613,  -0.59223,  -0.62568,  -0.47116,  -0.89619,  -0.56229,  -0.10472,  -0.47845,  -0.59014,   0.09022,  -0.73376,  -0.16336
  -0.38946,  -0.63779,  -0.43771,  -0.79943,   0.19938,   0.15719,   0.04077,  -0.53951,  -0.48632,  -0.27417,  -0.93423,   0.07533,   0.15135,  -0.74176,  -0.53051,  -0.43084,   0.74136,  -0.67333,  -0.80812,   0.33077,  -0.26845,  -0.79658,  -0.58513,  -0.93750,  -0.48766,  -0.68682,  -0.68511,  -0.83684,  -0.82582,  -0.91703,  -0.57122,   0.69910,  -0.43946,   0.61438,   0.92560,   0.25345,   0.42953,  -0.87591,  -0.73430,  -0.14278,   0.24191,  -0.51522,  -0.46485,  -0.69453,   0.51334,  -0.76787,   0.65349,  -0.86815,  -0.90834,  -0.77827,   0.43731,  -0.20467,  -0.56735,  -0.50245,  -0.67614,  -0.74826,   0.69318,  -0.20588,  -0.56252,  -0.79304,  -0.93750,  -0.11079,  -0.87147,   0.16507,  -0.79014,  -0.25986,  -0.85805,   0.07752,  -0.63760,   0.52458,   0.27055,   0.04969,  -0.31542,  -0.81197,  -0.87208,  -0.77297,  -0.89575,  -0.47622,   0.05679,  -0.79706,  -0.56485,  -0.41020,  -0.72904,   0.42263
