  -0.93750,   0.38062,   0.85099,   0.02328,  -0.28471,   0.64381,   0.17348,   0.91981,   0.62603,   0.50890
  -0.22103,   0.00608,   0.15375,   0.42966,   0.73355,   0.09147,   0.93750,  -0.54502,  -0.53790,  -0.30544
   0.81181,  -0.55896,   0.39264,  -0.67873,  -0.45518,   0.00201,  -0.76707,  -0.53667,   0.47499,  -0.70102
  -0.93750,  -0.89907,   0.88421,   0.87689,   0.93750,   0.93750,   0.90295,   0.23131,  -0.55595,  -0.93381
   0.73584,   0.53286,   0.39216,  -0.36385,   0.93750,  -0.54502,   0.79526,  -0.46708,  -0.25024,  -0.19231
  -0.81957,  -0.25212,   0.73448,  -0.66079,   0.93750,  -0.91697,   0.93298,   0.93750,  -0.73875,   0.50525
  -0.93495,   0.32229,   0.93750,   0.43953,   0.93707,  -0.40384,   0.93750,   0.34918,  -0.85146,   0.75185
   0.93750,  -0.92820,   0.33402,  -0.42119,   0.76894,   0.53572,   0.49088,   0.93750,   0.49521,  -0.63030
  -0.80099,  -0.30533,   0.30279,   0.93750,   0.47364,   0.33004,   0.91549,   0.93750,  -0.23730,   0.62560
   0.71437,   0.84029,   0.93750,  -0.84577,   0.22750,   0.17662,   0.90582,   0.27596,   0.16601,   0.79749
  -0.93750,   0.80394,   0.93750,   0.93750,   0.07588,   0.91837,   0.85596,   0.72419,  -0.80827,  -0.13270
  -0.10311,   0.13208,  -0.13911,  -0.17545,  -0.27658,  -0.30168,   0.30617,  -0.00536,   0.59557,   0.27872
  -0.92878,   0.66807,   0.59443,   0.91956,   0.82884,   0.93750,   0.76227,   0.89894,  -0.85620,   0.89133
  -0.93750,  -0.36126,   0.93750,   0.93750,  -0.62918,   0.93448,   0.79410,   0.93750,   0.37877,  -0.83656
  -0.87134,  -0.09743,   0.47681,   0.25237,   0.93750,   0.88955,   0.93416,   0.36419,  -0.47759,  -0.01523
  -0.44520,  -0.93750,   0.83786,  -0.86152,   0.93750,  -0.48210,   0.93750,  -0.46840,  -0.93750,  -0.88208
   0.68700,   0.32808,  -0.25533,  -0.29022,   0.39161,  -0.73713,   0.35783,  -0.31194,   0.82781,   0.27127
  -0.93664,   0.40516,  -0.07883,  -0.18578,  -0.19007,   0.28112,  -0.75596,   0.90563,  -0.80497,   0.93750
  -0.08048,  -0.88693,  -0.81464,   0.87500,   0.34837,   0.93750,  -0.00827,   0.90979,  -0.90808,   0.18981
  -0.86967,   0.93750,  -0.87217,  -0.85870,   0.65543,  -0.03058,   0.26075,   0.93750,  -0.93750,   0.93750
  -0.76623,   0.40435,  -0.51297,   0.40205,  -0.00860,   0.35193,  -0.41503,   0.93750,  -0.92862,   0.93750
   0.48306,   0.32364,   0.11876,   0.70980,  -0.09591,   0.93750,  -0.43715,  -0.88081,  -0.26390,  -0.80832
   0.31771,   0.93750,  -0.08772,  -0.26309,   0.34475,   0.88472,   0.17202,  -0.91292,  -0.48303,  -0.82956
  -0.93750,   0.91363,   0.73693,   0.93025,   0.59495,   0.79880,   0.55958,  -0.44302,   0.06439,  -0.00813
   0.81181,  -0.45887,  -0.41099,  -0.27497,   0.22252,  -0.45996,  -0.68184,   0.68251,   0.27321,   0.52710
  -0.93750,   0.93750,  -0.01741,   0.93750,  -0.00791,   0.93750,   0.08544,   0.49371,  -0.87754,   0.93750
  -0.03017,  -0.04371,   0.90381,   0.76474,  -0.00670,  -0.58607,   0.93750,   0.70140,   0.67153,   0.39007
  -0.30780,  -0.91627,  -0.14658,   0.31015,   0.84170,  -0.49836,   0.88226,   0.57274,   0.42107,  -0.32206
  -0.79407,   0.28517,  -0.89202,   0.91312,   0.85579,   0.93750,   0.23326,  -0.93750,  -0.21472,  -0.47080
  -0.93750,  -0.58300,   0.15903,   0.87496,   0.80441,   0.93750,   0.34663,   0.93750,  -0.93750,  -0.56890
   0.69101,  -0.34070,   0.20401,  -0.21314,  -0.43363,  -0.28328,  -0.91503,   0.72852,   0.49328,   0.21499
   0.07059,  -0.08277,   0.68825,  -0.76897,   0.88346,  -0.88293,   0.93750,  -0.31202,  -0.14632,  -0.00956
  -0.58723,   0.91810,  -0.23787,   0.78375,  -0.79340,   0.34887,  -0.38304,  -0.17880,  -0.08725,   0.93750
  -0.53940,   0.93750,  -0.62704,  -0.00196,  -0.89511,  -0.66216,  -0.61996,  -0.08155,   0.30445,   0.92519
  -0.55847,   0.46475,  -0.62882,  -0.44906,   0.83508,  -0.77691,   0.65931,   0.84628,  -0.19763,   0.93750
  -0.93186,   0.93750,   0.67830,   0.75571,  -0.67348,   0.74423,  -0.87054,   0.93750,  -0.85762,   0.93750
  -0.77056,   0.93750,   0.03380,  -0.52441,  -0.68015,  -0.53264,   0.06772,  -0.33487,  -0.11498,   0.87169
  -0.88243,  -0.93750,   0.81782,   0.93750,   0.90894,   0.93750,   0.93750,   0.73185,  -0.38334,  -0.87473
   0.81708,  -0.87112,   0.82745,   0.75057,  -0.24910,   0.32303,   0.61994,  -0.51708,  -0.10745,  -0.32693
  -0.93750,  -0.64982,   0.91509,   0.07920,   0.63855,   0.93750,   0.93287,   0.93750,  -0.92591,  -0.78205
