  -0.63387,  -0.50626,   0.43955,  -0.40152,  -0.34436,  -0.81576,  -0.77510,  -0.43339,  -0.77072,  -0.79383,  -0.81213,   0.70550,  -0.78175,  -0.74002,  -0.77232,  -0.12085,  -0.31963,  -0.56803,  -0.60444,  -0.07632,  -0.56204,   0.16457,  -0.65422,  -0.64559,  -0.33984,   0.86351,  -0.40130,  -0.38966,  -0.56733,  -0.78902,  -0.44687,  -0.32656,   0.77274,   0.68042,  -0.64888,   0.53302,   0.82187,  -0.81064,   0.34370,  -0.75413,  -0.48048,  -0.46358,   0.36800,  -0.69947,   0.87521,   0.28611,  -0.77737,  -0.53710,  -0.83352,   0.27175,  -0.35477,  -0.39655,  -0.65637,  -0.49555,   0.93750,  -0.32622,   0.68940,  -0.88524,  -0.03149,   0.86374,  -0.41579,  -0.85982,  -0.53619,  -0.72550,  -0.56413,  -0.56478,  -0.60846,   0.46651,  -0.42991,  -0.44513,   0.47245,  -0.81894,   0.62351,   0.44531,  -0.75798,  -0.82733,  -0.18603,  -0.28135,  -0.33378,  -0.64925,   0.59211,  -0.55581,   0.61009,   0.69294
  -0.65071,   0.15647,  -0.48102,  -0.58303,  -0.30470,  -0.59051,   0.93750,   0.61475,   0.62479,   0.87066,  -0.78275,  -0.26335,   0.58497,  -0.62953,  -0.75287,  -0.21966,  -0.25499,   0.89990,  -0.58822,   0.91152,   0.65184,   0.29149,  -0.45470,  -0.70658,  -0.43606,   0.14802,  -0.36906,  -0.21676,  -0.51866,  -0.79820,  -0.26353,  -0.16644,  -0.02567,  -0.09927,  -0.45767,   0.71176,   0.41185,  -0.32822,  -0.54152,  -0.60063,  -0.37944,   0.76151,  -0.54129,  -0.79147,  -0.53761,  -0.93750,   0.28118,  -0.04723,  -0.87852,  -0.53687,  -0.47905,  -0.35529,   0.93750,   0.89467,   0.21708,   0.24372,  -0.31309,  -0.43785,  -0.19143,   0.08819,  -0.62750,  -0.54366,   0.51206,  -0.12546,  -0.00089,  -0.62509,  -0.61446,  -0.14435,  -0.39453,   0.74937,   0.16290,  -0.60236,   0.80819,  -0.85138,  -0.19536,  -0.81326,  -0.32348,  -0.32506,  -0.29591,  -0.20982,  -0.29051,   0.89327,  -0.25441,   0.19540
  -0.76032,  -0.57640,  -0.42181,   0.72126,  -0.64441,  -0.83525,  -0.90797,  -0.80402,   0.22363,  -0.77611,   0.76678,  -0.27178,  -0.72430,  -0.56669,   0.86132,   0.52365,   0.72280,  -0.76197,  -0.21913,  -0.92435,  -0.93750,  -0.93750,   0.33393,   0.91086,  -0.74527,  -0.86862,   0.44460,   0.60869,   0.78593,  -0.34911,  -0.78416,   0.71812,  -0.58863,  -0.69132,  -0.71328,  -0.93750,  -0.86873,  -0.70595,  -0.63101,   0.74085,  -0.75649,  -0.80319,  -0.18008,   0.93750,  -0.68411,  -0.60054,  -0.69348,  -0.74455,   0.81611,  -0.87840,  -0.42966,   0.88465,  -0.80477,  -0.73223,  -0.78286,  -0.69294,  -0.67518,  -0.48060,   0.47327,  -0.50821,  -0.53224,  -0.58479,  -0.60434,   0.07042,  -0.81420,   0.91007,  -0.65842,  -0.68067,  -0.10965,  -0.93750,  -0.51028,  -0.56285,  -0.89263,   0.20987,  -0.87044,   0.89696,  -0.88315,  -0.52610,  -0.02803,  -0.84568,  -0.93750,  -0.85338,  -0.35579,  -0.92861
  -0.66705,   0.84576,   0.93750,  -0.80232,   0.76890,  -0.90022,  -0.85449,   0.76947,  -0.51079,  -0.88960,  -0.75333,  -0.64013,   0.02037,  -0.74407,  -0.51009,  -0.63316,  -0.82278,  -0.72394,  -0.90236,  -0.74768,  -0.79173,   0.87777,  -0.84848,  -0.78045,   0.87305,  -0.78849,  -0.83146,  -0.38707,  -0.75209,  -0.89278,   0.80532,  -0.50692,  -0.82356,  -0.61473,  -0.82921,  -0.81372,  -0.93750,  -0.67324,   0.86348,  -0.61948,  -0.81628,  -0.93750,   0.82694,  -0.49418,  -0.90543,  -0.83938,  -0.87390,  -0.81435,  -0.65040,  -0.78322,   0.78983,   0.05150,  -0.74528,  -0.86840,   0.91761,   0.86817,  -0.78355,  -0.83905,  -0.17699,   0.93750,  -0.80205,  -0.81374,   0.82678,   0.73568,  -0.80629,  -0.04018,  -0.85945,  -0.78040,   0.83130,   0.12431,   0.86577,  -0.83962,  -0.81415,  -0.90754,  -0.87976,  -0.65344,  -0.71049,   0.91318,  -0.93750,   0.68598,  -0.64528,  -0.77427,   0.87117,  -0.92963
  -0.79530,   0.08855,   0.92516,  -0.82537,   0.02213,  -0.93750,  -0.77395,   0.93013,  -0.53939,  -0.90626,  -0.71142,  -0.40191,  -0.45226,  -0.93750,  -0.56305,  -0.47264,  -0.52647,  -0.72226,  -0.93750,  -0.81873,  -0.93156,   0.66717,  -0.87151,  -0.78958,   0.93750,  -0.86187,  -0.93750,  -0.44681,  -0.51973,  -0.88300,   0.88006,  -0.73563,  -0.70129,  -0.68735,  -0.85773,  -0.65106,  -0.81427,  -0.69753,   0.93486,  -0.80563,  -0.81413,  -0.71535,   0.84060,  -0.72474,  -0.67586,  -0.68584,  -0.77239,  -0.62276,  -0.68024,  -0.92683,   0.88822,   0.47024,  -0.79909,  -0.87346,   0.79693,   0.93750,  -0.90944,  -0.93750,   0.38237,   0.93750,  -0.80549,  -0.74239,   0.88846,   0.88590,  -0.55389,  -0.93750,  -0.91126,  -0.79536,   0.93217,  -0.81414,   0.91917,  -0.77687,  -0.93750,  -0.72527,  -0.92580,  -0.81753,  -0.84774,   0.85728,  -0.92510,   0.86437,  -0.81968,  -0.90201,   0.78662,  -0.92818
  -0.40577,  -0.56134,   0.19887,  -0.82353,  -0.75543,  -0.90360,  -0.57447,  -0.41254,  -0.12441,  -0.41104,  -0.86293,   0.76725,  -0.70203,   0.24401,  -0.73216,  -0.70103,  -0.36173,  -0.23759,   0.59160,   0.36751,   0.40444,  -0.62642,  -0.63474,  -0.69395,  -0.24768,   0.06052,  -0.54326,  -0.16242,  -0.72881,   0.74964,   0.03143,  -0.66376,   0.57538,   0.20399,  -0.80261,   0.34834,  -0.26235,  -0.26275,   0.05528,  -0.29273,  -0.41900,   0.34145,  -0.63805,  -0.85182,   0.12380,  -0.27187,  -0.36970,  -0.20540,  -0.91168,   0.86856,  -0.51174,  -0.44383,  -0.32310,  -0.61152,  -0.25773,  -0.73371,   0.06250,  -0.84336,  -0.18000,  -0.07852,   0.46074,  -0.82707,  -0.48638,  -0.47252,   0.06205,  -0.57476,  -0.23345,   0.05234,  -0.40392,  -0.18031,   0.60809,  -0.64523,  -0.29053,  -0.13221,  -0.76403,  -0.55145,   0.48067,  -0.53832,  -0.72681,  -0.32575,   0.25037,  -0.54065,   0.36582,  -0.07467
  -0.25301,   0.79939,  -0.62028,  -0.16466,   0.28530,   0.71246,  -0.60202,  -0.75382,  -0.85770,  -0.36758,  -0.73420,  -0.53560,  -0.69627,  -0.89518,  -0.92171,  -0.69908,   0.13537,  -0.69354,  -0.89022,  -0.65978,  -0.63261,  -0.35265,   0.49844,  -0.80272,  -0.68266,  -0.68443,  -0.61363,   0.15659,  -0.71985,  -0.85502,  -0.61769,   0.02698,   0.39918,   0.76182,   0.87635,  -0.75027,   0.52902,  -0.30198,  -0.18535,  -0.77206,  -0.53163,  -0.85249,  -0.30004,  -0.88979,   0.41137,  -0.63182,  -0.57461,  -0.28018,  -0.60964,  -0.77880,   0.86826,  -0.36968,  -0.83710,   0.66488,  -0.84359,  -0.55800,   0.74545,   0.91834,   0.40167,  -0.76195,  -0.76437,  -0.26990,  -0.82219,  -0.64578,  -0.61885,  -0.36341,  -0.86479,   0.65973,  -0.61648,  -0.52577,  -0.11876,   0.91520,  -0.67640,  -0.90815,  -0.48024,  -0.65555,  -0.72689,   0.58080,   0.52974,  -0.79654,  -0.52952,  -0.78729,  -0.86852,  -0.01036
  -0.86654,  -0.49260,   0.87196,  -0.68620,  -0.15591,  -0.87561,  -0.74021,   0.84993,  -0.75753,  -0.68581,  -0.90022,   0.49639,  -0.75565,  -0.79912,  -0.90296,  -0.71648,  -0.24884,  -0.83852,  -0.68152,  -0.82839,  -0.92374,   0.19264,  -0.93387,  -0.48883,   0.87500,  -0.80385,  -0.55121,  -0.41528,  -0.80723,  -0.90553,   0.82069,  -0.83630,  -0.80474,  -0.58666,  -0.76808,  -0.89248,  -0.93750,  -0.87485,   0.76871,  -0.45658,  -0.90061,  -0.83410,   0.93750,  -0.58705,  -0.75813,  -0.71554,  -0.92457,  -0.80758,  -0.82168,  -0.91982,   0.69872,   0.79913,  -0.84162,  -0.82461,   0.74829,   0.66665,  -0.52015,  -0.87987,   0.74982,   0.73715,  -0.87656,  -0.75592,   0.88486,   0.60432,  -0.64241,  -0.26659,  -0.84619,  -0.91538,   0.93750,  -0.87009,   0.91176,  -0.89241,  -0.82050,  -0.86088,  -0.79944,  -0.59713,  -0.65700,   0.75594,  -0.79365,   0.93670,  -0.93750,  -0.59777,   0.93750,  -0.90645
   0.63046,  -0.85710,  -0.77276,  -0.85620,  -0.93750,   0.85337,   0.91605,   0.93750,   0.89858,  -0.87137,  -0.81345,  -0.64450,   0.66924,   0.83935,  -0.89911,  -0.73598,  -0.46124,   0.85992,   0.59691,   0.77281,   0.90566,  -0.93750,  -0.70064,  -0.86946,   0.93750,  -0.86382,  -0.92126,   0.91162,  -0.76647,   0.86010,   0.86946,  -0.70703,  -0.67148,  -0.39566,   0.67068,  -0.93750,  -0.93750,   0.93075,  -0.44741,   0.80851,   0.92697,   0.93750,  -0.83143,  -0.86253,  -0.63281,  -0.93750,   0.85925,   0.79949,  -0.88098,   0.87874,  -0.77496,  -0.86708,   0.83954,  -0.76307,  -0.85938,   0.80890,  -0.67378,  -0.84421,  -0.37237,  -0.82228,   0.85847,   0.85708,   0.92191,  -0.83263,   0.90717,  -0.93750,   0.80387,  -0.76710,  -0.85824,   0.74214,   0.93750,   0.92881,  -0.91788,  -0.87081,   0.86951,  -0.80490,   0.74960,  -0.81976,  -0.79277,   0.63742,  -0.80987,   0.93750,  -0.90442,  -0.86987
   0.87454,  -0.75729,  -0.68756,  -0.49276,  -0.93750,  -0.58893,  -0.81532,  -0.92540,  -0.69361,  -0.76023,  -0.79288,  -0.28250,  -0.80624,   0.87089,  -0.76539,  -0.53799,   0.01774,  -0.91075,   0.64274,  -0.56273,  -0.80744,  -0.92635,  -0.76288,  -0.67578,  -0.46384,  -0.90104,  -0.62312,  -0.35078,  -0.37898,   0.85288,  -0.50332,  -0.73358,  -0.61877,  -0.06292,  -0.66756,  -0.83495,  -0.84513,   0.75695,  -0.52655,   0.86472,   0.81693,  -0.62413,  -0.21627,  -0.45805,  -0.61709,  -0.38558,  -0.46333,   0.73300,  -0.68858,  -0.22933,  -0.53670,  -0.46649,  -0.77862,  -0.88280,  -0.53941,  -0.66300,  -0.54917,  -0.87885,  -0.00197,  -0.19210,   0.80116,   0.57451,  -0.82140,  -0.58605,   0.85284,  -0.40550,   0.44318,  -0.51760,  -0.64208,  -0.85608,  -0.47424,  -0.78881,  -0.93750,   0.79206,   0.56500,  -0.61073,   0.21542,  -0.75562,  -0.92646,  -0.70127,  -0.40976,  -0.72201,   0.20006,  -0.90576
  -0.58637,  -0.41218,  -0.25754,  -0.44684,  -0.45867,  -0.53807,   0.62540,   0.62934,   0.41019,   0.39234,  -0.42366,  -0.16124,   0.72215,  -0.38163,  -0.84286,  -0.35401,  -0.18856,   0.69106,  -0.65178,   0.79024,   0.78796,   0.55220,  -0.78940,  -0.12743,  -0.55043,   0.40900,  -0.41754,  -0.27926,  -0.15214,  -0.61501,  -0.53280,  -0.21401,  -0.18551,   0.12712,  -0.31899,   0.81197,   0.71173,  -0.55547,  -0.35724,  -0.51847,  -0.11094,   0.68027,  -0.58623,  -0.72478,  -0.36026,  -0.85856,   0.43557,  -0.42386,  -0.88504,  -0.43858,  -0.43211,  -0.41105,   0.82336,   0.06230,   0.51539,  -0.01695,  -0.02950,  -0.64981,  -0.40402,  -0.13834,  -0.67659,  -0.50705,  -0.36244,  -0.37282,  -0.41380,  -0.59235,  -0.53589,  -0.09334,  -0.47011,   0.82922,  -0.31337,  -0.61015,   0.38940,  -0.65601,  -0.65558,  -0.84848,  -0.40212,  -0.49373,   0.66992,   0.87500,   0.41447,   0.60125,  -0.01929,   0.43563
  -0.63751,  -0.66252,  -0.60363,   0.20792,  -0.72140,  -0.86944,  -0.77690,  -0.83146,  -0.62920,  -0.80568,   0.88765,  -0.46581,  -0.84159,   0.06669,   0.62054,   0.04933,  -0.03762,  -0.84798,  -0.06223,  -0.90823,  -0.86063,  -0.67258,  -0.25308,   0.85411,  -0.72826,  -0.86966,   0.22311,  -0.43539,   0.93411,  -0.67322,  -0.76058,   0.79009,  -0.75882,  -0.54932,  -0.79366,  -0.93750,  -0.92738,  -0.60086,  -0.70416,  -0.06699,  -0.72605,  -0.87583,  -0.52911,   0.77004,  -0.81806,   0.31689,  -0.92147,  -0.61824,   0.62986,  -0.72692,  -0.70543,   0.53013,  -0.93750,  -0.93750,  -0.48964,  -0.89107,  -0.34269,  -0.82876,   0.26346,  -0.24694,   0.01556,  -0.89460,  -0.92531,  -0.51241,  -0.61761,   0.87104,  -0.20526,  -0.57974,  -0.31662,  -0.85211,  -0.70767,  -0.82049,  -0.85021,   0.55406,  -0.65269,   0.93092,  -0.21647,  -0.49800,  -0.80245,  -0.86624,  -0.52958,  -0.72281,   0.09075,  -0.67511
  -0.69037,  -0.51350,   0.00565,  -0.47842,  -0.22808,  -0.31259,   0.18702,  -0.02925,   0.19329,   0.70792,  -0.72157,  -0.05926,   0.49533,  -0.88671,  -0.73224,  -0.68358,   0.06389,   0.64643,  -0.79345,   0.52408,   0.75867,  -0.40050,  -0.45500,  -0.60535,  -0.25745,  -0.16622,  -0.02747,   0.22602,  -0.33061,  -0.75453,  -0.16465,  -0.51042,   0.50926,   0.73347,  -0.53444,   0.80829,   0.80512,  -0.50841,  -0.01765,  -0.77071,  -0.71764,   0.22191,  -0.43394,  -0.92946,   0.33424,  -0.91748,   0.40483,  -0.71475,  -0.83527,  -0.13903,   0.28358,  -0.56479,   0.22415,   0.45115,  -0.33047,  -0.25624,   0.37164,  -0.76087,  -0.01703,  -0.49201,  -0.86989,  -0.42446,   0.37082,  -0.55545,  -0.57013,  -0.76392,  -0.77198,   0.68433,  -0.05649,   0.60290,   0.13067,  -0.00977,   0.46091,  -0.78338,  -0.85986,  -0.82556,  -0.80150,  -0.53798,   0.42907,  -0.59247,  -0.47676,   0.90165,  -0.53414,  -0.03360
